Version:16,,,,,,
Product,MAL-PG-40/60-2L,MAL,Crab-Apple-(Malus-sylvestris)-40-60cm-2L-pot.html,MAL-PG-40/60-2L,Crab Apple,Crab Apple 40/60cm 2L pot
End,Section,,,,,
Section,Daisy Bush,OLE,daisy-bush-olearia-haastii.html,,,
Product,OLE-PG-20/40-2L,OLE,Daisy-Bush-(Olearia-haastii)-20-40cm-2L-pot.html,OLE-PG-20/40-2L,Daisy Bush,Daisy Bush 20/40cm 2L pot
End,Section,,,,,
Section,Dog Rose,ROS,dog-rose-hedge-rosa-canina.html,,,
Product,ROS-BR-120/150,ROS,Dog-Rose-(Rosa-canina)-120-150cm-bare-root.html,ROS-BR-120/150,Dog Rose,Dog rose 120/150cm bare root
Product,ROS-BR-40/60,ROS,Dog-Rose-(Rosa-canina)-40-60cm-bare-root.html,ROS-BR-40/60,Dog Rose,Dog rose 40/60cm bare root
Product,ROS-BR-60/90,ROS,Dog-Rose-(Rosa-canina)-60-90cm-bare-root.html,ROS-BR-60/90,Dog Rose,Dog rose 60/90cm bare root
Product,ROS-BR-90/120,ROS,Dog-Rose-(Rosa-canina)-90-120cm-bare-root.html,ROS-BR-90/120,Dog Rose,Dog rose 90/120cm bare root
Product,ROS-PG-40/60-2L,ROS,Dog-Rose-(Rosa-canina)-40-60cm-2L-pot.html,ROS-PG-40/60-2L,Dog Rose,Dog Rose 40/60cm 2L pot
Product,ROS-PG-60/90-2L,ROS,Dog-Rose-(Rosa-canina)-60-90cm-2L-pot.html,ROS-PG-60/90-2L,Dog Rose,Dog Rose 60/90cm 2L pot
End,Section,,,,,
Section,Dogwood - Orange Stemmed,COSA,orange-dogwood-cornus-sanguinea.html,,,
Product,COSA-BR-40/60,COSA,Orange-Dogwood-(Cornus-sanguinea)-40-60cm-bare-root.html,COSA-BR-40/60,Dogwood - Orange Stemmed,Orange Dogwood 40/60cm bare root
Product,COSA-BR-60/90,COSA,Orange-Dogwood-(Cornus-sanguinea)-60-90cm-bare-root.html,COSA-BR-60/90,Dogwood - Orange Stemmed,Orange Dogwood 60/90cm bare root
Product,COSA-PG-40/60-2L,COSA,Orange-Dogwood-(Cornus-sanguinea)-40-60cm-2L-pot.html,COSA-PG-40/60-2L,Dogwood - Orange Stemmed,Orange Dogwood 40/60cm 2L pot
End,Section,,,,,
Section,Dogwood - Red Stemmed,COAL,red-dogwood-cornus-alba.html,,,
Product,COAL-BR-40/60,COAL,Red-Dogwood-(Cornus-alba)-40-60cm-bare-root.html,COAL-BR-40/60,Red Dogwood,Red Dogwood 40/60cm bare root
Product,COAL-BR-60/90,COAL,Red-Dogwood-(Cornus-alba)-60-90cm-bare-root.html,COAL-BR-60/90,Red Dogwood,Red Dogwood 60/90cm bare root
Product,COAL-PG-40/60-2L,COAL,Red-Dogwood-(Cornus-alba)-40-60cm-2L-pot.html,COAL-PG-40/60-2L,Red Dogwood,Red Dogwood 40/60cm 2L pot
End,Section,,,,,
Section,Dogwood - Vivid Red Stemmed,COSI,vivid-red-dogwood-cornus-alba-sibirica.html,,,
Product,COSI-BR-40/60,COSI,Vivid-Red-Dogwood-(Cornus-alba-Sibirica)-40-60cm-bare-root.html,COSI-BR-40/60,Vivid Red Dogwood,Vivid Red Dogwood 40/60cm bare root
Product,COSI-BR-60/90,COSI,Vivid-Red-Dogwood-(Cornus-alba-Sibirica)-60-90cm-bare-root.html,COSI-BR-60/90,Vivid Red Dogwood,Vivid Red Dogwood 60/90cm bare root
Product,COSI-PG-40/60-2L,COSI,Vivid-Red-Dogwood-(Cornus-alba-Sibirica)-40-60cm-2L-pot.html,COSI-PG-40/60-2L,Vivid Red Dogwood,Vivid Red Dogwood 40/60cm 2L pot
Product,COSI-PG-60/90-2L,COSI,Vivid-Red-Dogwood-(Cornus-alba-Sibirica)-60-90cm-2L-pot.html,COSI-PG-60/90-2L,Vivid Red Dogwood,Vivid Red Dogwood 60/90cm 2L pot
End,Section,,,,,
Section,Dogwood - Yellow Stemmed,CORS,Yellow-Dogwood-Cornus-stolonifera-Flaviramea.html,,,
Product,CORS-BR-40/60,CORS,Yellow-Dogwood-(Cornus-stolonifera-Flaviramea)-40-60cm-bare-root.html,CORS-BR-40/60,Dogwood - Yellow Stemmed,Yellow Dogwood 40/60cm bare root
Product,CORS-BR-60/90,CORS,Yellow-Dogwood-(Cornus-stolonifera-Flaviramea)-60-90cm-bare-root.html,CORS-BR-60/90,Dogwood - Yellow Stemmed,Yellow Dogwood 60/90cm bare root
Product,CORS-PG-40/60-2L,CORS,Yellow-Dogwood-(Cornus-stolonifera-Flaviramea)-40-60cm-2L-pot.html,CORS-PG-40/60-2L,Dogwood - Yellow Stemmed,Yellow Dogwood 40/60 2L pot
End,Section,,,,,
Section,Elder,SAM,elder_sambucus_nigra.html,,,
Product,SAM-BR-40/60,SAM,Elder-(Sambucus-nigra)-40-60cm-bare-root.html,SAM-BR-40/60,Elder,Elder 40/60cm bare root
Product,SAM-BR-60/90,SAM,Elder-(Sambucus-nigra)-60-90cm-bare-root.html,SAM-BR-60/90,Elder,Elder 60/90cm bare root
Product,SAM-BR-90/120,SAM,Elder-(Sambucus-nigra)-90-120cm-bare-root.html,SAM-BR-90/120,Elder,Elder 90/120cm bare root
Product,SAM-PG-40/60-2L,SAM,Elder-(Sambucus-nigra)-40-60cm-2L-pot.html,SAM-PG-40/60-2L,Elder,Elder 40/60cm 2L pot
End,Section,,,,,
Section,Elder - Golden,SAMA,golden_elder.html,,,
End,Section,,,,,
Section,Escallonia - Pink,ESCD,pink-escallonia-donard-seedling.html,,,
Product,ESCD-PG-20/40-2L,ESCD,Pink-Escallonia-(Escallonia-Donard-Seedling)-20-40cm-2L-pot.html,ESCD-PG-20/40-2L,Escallonia - Pink,Pink Escallonia 20/40cm 2L pot
Product,ESCD-PG-40/60-2L,ESCD,Pink-Escallonia-(Escallonia-Donard-Seedling)-40-60cm-2L-pot.html,ESCD-PG-40/60-2L,Escallonia - Pink,Pink Escallonia 40/60cm 2L pot
Product,ESCD-PG-40/60-5L,ESCD,Pink-Escallonia-(Escallonia-Donard-Seedling)-40-60cm-5L-pot.html,ESCD-PG-40/60-5L,Escallonia - Pink,Pink Escallonia 40/60cm 5L pot
Product,ESCD-PG-60/90-2L,ESCD,Pink-Escallonia-(Escallonia-Donard-Seedling)-60-90cm-2L-pot.html,ESCD-PG-60/90-2L,Escallonia - Pink,Pink Escallonia 60/90cm 2L pot
Product,ESCD-PG-60/90-5L,ESCD,Pink-Escallonia-(Escallonia-Donard-Seedling)-60-90cm-5L-pot.html,ESCD-PG-60/90-5L,Escallonia - Pink,Pink Escallonia 60/90cm 5L pot
End,Section,,,,,
Section,English Oak,QUE,English-Oak-Quercus-Robur).html,,,
Product,QUE-BR-40/60,QUE,English-Oak-(Quercus-Robur)-40-60cm-bare-root.html,QUE-BR-40/60,English Oak,English Oak 40/60cm bare root
Product,QUE-BR-60/90,QUE,English-Oak-(Quercus-Robur)-60-90cm-bare-root.html,QUE-BR-60/90,English Oak,English Oak 60/90cm bare root
End,Section,,,,,
Section,Escallonia - Red,ESCR,red-escallonia-rubra-macrantha.html,,,
Product,ESCR-PG-20/40-2L,ESCR,Red-Escallonia-(Escallonia-Rubra-Macanthra)-20-40cm-2L-pot.html,ESCR-PG-20/40-2L,Escallonia - Red,Red Escallonia 20/40cm 2L pot
Product,ESCR-PG-40/60-2L,ESCR,Red-Escallonia-(Escallonia-Rubra-Macanthra)-40-60cm-2L-pot.html,ESCR-PG-40/60-2L,Escallonia - Red,Red Escallonia 40/60cm 2L pot
Product,ESCR-PG-40/60-5L,ESCR,Red-Escallonia-(Escallonia-Rubra-Macanthra)-40-60cm-5L-pot.html,ESCR-PG-40/60-5L,Escallonia - Red,Red Escallonia 40/60cm 5L pot
Product,ESCR-PG-60/90-2L,ESCR,Red-Escallonia-(Escallonia-Rubra-Macanthra)-60-90cm-2L-pot.html,ESCR-PG-60/90-2L,Escallonia - Red,Red Escallonia 60/90cm 2L pot
Product,ESCR-PG-60/90-5L,ESCR,Red-Escallonia-(Escallonia-Rubra-Macanthra)-60-90cm-5L-pot.html,ESCR-PG-60/90-5L,Escallonia - Red,Red Escallonia 60/90cm 5L pot
End,Section,,,,,
Section,Escallonia - White,ESCI,white-escallonia-iveyi.html,,,
Product,ESCI-PG-20/40-2L,ESCI,White-Escallonia-(Escallonia-Iveyi)-20-40cm-2L-pot.html,ESCI-PG-20/40-2L,Escallonia - White,White Escallonia 20/40cm 2L pot
Product,ESCI-PG-40/60-2L,ESCI,White-Escallonia-(Escallonia-Iveyi)-40-60cm-2L-pot.html,ESCI-PG-40/60-2L,Escallonia - White,White Escallonia 40/60cm 2L pot
Product,ESCI-PG-40/60-5L,ESCI,White-Escallonia-(Escallonia-Iveyi)-40-60cm-5L-pot.html,ESCI-PG-40/60-5L,Escallonia - White,White Escallonia 40/60cm 5L pot
Product,ESCI-PG-60/90-2L,ESCI,White-Escallonia-(Escallonia-Iveyi)-60-90cm-2L-pot.html,ESCI-PG-60/90-2L,Escallonia - White,White Escallonia 60/90cm 2L pot
Product,ESCI-PG-60/90-5L,ESCI,White-Escallonia-(Escallonia-Iveyi)-60-90cm-5L-pot.html,ESCI-PG-60/90-5L,Escallonia - White,White Escallonia 60/90cm 5L pot
End,Section,,,,,
Section,Euonymus 'Emerald Gaiety',EUOF,Euonymus_Emerald_Gaiety_Hedge.html,,,
Product,EUOF-PG-15/20-2L,EUOF,Euonymus-Emerald-Gaiety-(Euonymus-fortunei-Emerald-Gaiety)-15-20cm-2L-pot.html,EUOF-PG-15/20-2L,Euonymus 'Emerald Gaiety',Euonymus 'Emerald Gaiety' 15/20cm 2L pot
Product,EUOF-PG-20/30-5L,EUOF,Euonymus-Emerald-Gaiety-(Euonymus-fortunei-Emerald-Gaiety)-20-30cm-5L-pot.html,EUOF-PG-20/30-5L,Euonymus 'Emerald Gaiety',Euonymus 'Emerald Gaiety' 20/30cm 5L pot
End,Section,,,,,
Section,Euonymus fortunei Emerald n Gold Hedge,EUOE,euonymous_Emerald_n_Gold.html,,,
Product,EUOE-PG-15/20-2L,EUOE,Euonymus-Emerald-&-Gold-(Euonymus-fortunei-Emerald-n-Gold)-15-20cm-2L-pot.html,EUOE-PG-15/20-2L,Euonymus fortunei Emerald n Gold Hedge,Euonymus 'Emerald & Gold' 15/20cm 2L pot
Product,EUOE-PG-20/30-5L,EUOE,Euonymus-Emerald-&-Gold-(Euonymus-fortunei-Emerald-n-Gold)-20-30cm-5L-pot.html,EUOE-PG-20/30-5L,Euonymus fortunei Emerald n Gold Hedge,Euonymus 'Emerald & Gold' 20/30cm 5L pot
End,Section,,,,,
Section,Euonymus japonicus 'Jean Hugues',EUJH,Euonymus_Japonicus_Jean_Hugues.html,,,
Product,EUJH-PG-20/40-2L,EUJH,Euonymus-Jean-Hugues-(Euonymus-Jap-Jean-Hugues)-20-40cm-2L-pot.html,EUJH-PG-20/40-2L,Euonymus japonicus 'Jean Hugues',Euonymus 'Jean Hugues' 20/40cm 2L pot
Product,EUJH-PG-40/60-5L,EUJH,Euonymus-Jean-Hugues-(Euonymus-Jap-Jean-Hugues)-40-60cm-5L-pot.html,EUJH-PG-40/60-5L,Euonymus japonicus 'Jean Hugues',Euonymus 'Jean Hugues' 40/60cm 5L pot
End,Section,,,,,
Section,Euonymus japonicus 'Ovatus Aureus',EUOO,Euonymus_japonicus_ovatus_aureum.html,,,
Product,EUOO-PG-20/40-2L,EUOO,Japanese-Spindle-(Euonymus-japonicus-Ovatus-Aureus)-20-40cm-2L-pot.html,EUOO-PG-20/40-2L,Euonymus japonicus 'Ovatus Aureus',Japanese Spindle 20/40cm 2L pot
Product,EUOO-PG-40/60-5L,EUOO,Japanese-Spindle-(Euonymus-japonicus-Ovatus-Aureus)-40-60cm-5L-pot.html,EUOO-PG-40/60-5L,Euonymus japonicus 'Ovatus Aureus',Japanese Spindle 40/60cm 5L pot
End,Section,,,,,
Section,Euonymus Kathy,EUOK,Euonymus_japonicus__Bravo__Hedge.html,,,
Product,EUOK-PG-20/40-2L,EUOK,Euonymus-Kathy-(Euonymus-japonicus-Kathy)-20-40cm-2L-pot.html,EUOK-PG-20/40-2L,Euonymus Kathy,Euonymus 'Kathy' 20/40cm 2L pot
Product,EUOK-PG-40/60-5L,EUOK,Euonymus-Kathy-(Euonymus-japonicus-Kathy)-40-60cm-5L-pot.html,EUOK-PG-40/60-5L,Euonymus Kathy,Euonymus 'Kathy' 40/60cm 5L pot
End,Section,,,,,
Section,Field Maple,ACE,field_maple.html,,,
Product,ACE-BR-120/150,ACE,Field-Maple-(Acer-campestre)-120-150cm-bare-root.html,ACE-BR-120/150,Field Maple,Field maple 120/150cm bare root
Product,ACE-BR-150/180,ACE,Field-Maple-(Acer-campestre)-150-180cm-bare-root.html,ACE-BR-150/180,Field Maple,Field maple 150/180cm bare root
Product,ACE-BR-40/60,ACE,Field-Maple-(Acer-campestre)-40-60cm-bare-root.html,ACE-BR-40/60,Field Maple,Field maple 40/60cm bare root
Product,ACE-BR-60/90,ACE,Field-Maple-(Acer-campestre)-60-90cm-bare-root.html,ACE-BR-60/90,Field Maple,Field maple 60/90cm bare root
Product,ACE-BR-90/120,ACE,Field-Maple-(Acer-campestre)-90-120cm-bare-root.html,ACE-BR-90/120,Field Maple,Field maple 90/120cm bare root
Product,ACE-PG-40/60-2L,ACE,Field-Maple-(Acer-campestre)-40-60cm-2L-pot.html,ACE-PG-40/60-2L,Field Maple,Field Maple 40/60cm 2L pot
Product,ACE-PG-60/90-2L,ACE,Field-Maple-(Acer-campestre)-60-90cm-2L-pot.html,ACE-PG-60/90-2L,Field Maple,Field Maple 60/90cm 2L pot
Product,ACE-PG-80/100-2L,ACE,Field-Maple-(Acer-campestre)-80-100cm-2L-pot.html,ACE-PG-80/100-2L,Field Maple,Field Maple 80/100cm 2L pot
Product,ACE-PG-90/120-2L,ACE,Field-Maple-(Acer-campestre)-90-120cm-2L-pot.html,ACE-PG-90/120-2L,Field Maple,Field Maple 90/120cm 2L pot
End,Section,,,,,
Section,Flowering Currant,RIB,flowering_currant.html,,,
Product,RIB-BR-40/60,RIB,Flowering-Currant-(Ribes-sanguineum-King-Edward)-40-60cm-bare-root.html,RIB-BR-40/60,Flowering Currant,Flowering currant 40/60cm bare root
Product,RIB-BR-60/90,RIB,Flowering-Currant-(Ribes-sanguineum-King-Edward)-60-90cm-bare-root.html,RIB-BR-60/90,Flowering Currant,Flowering currant 60/90cm bare root
Product,RIB-PG-40/60-2L,RIB,Flowering-Currant-(Ribes-sanguineum-King-Edward)-40-60cm-2L-pot.html,RIB-PG-40/60-2L,Flowering Currant,Flowering Currant 40/60cm 2L pot
Product,RIB-PG-60/90-2L,RIB,Flowering-Currant-(Ribes-sanguineum-King-Edward)-60-90cm-2L-pot.html,RIB-PG-60/90-2L,Flowering Currant,Flowering Currant 60/90cm 2L pot
End,Section,,,,,
Section,Forsythia,FOR,forsythia.html,,,
Product,FOR-BR-60/90,FOR,Forsythia-Lynwood-(Forsythia-spectabilis-Lynwood)-60-90cm-bare-root.html,FOR-BR-60/90,Forsythia,Forsythia 'Lynwood' 60/90cm bare root
Product,FOR-PG-40/60-2L,FOR,Forsythia-Lynwood-(Forsythia-spectabilis-Lynwood)-40-60cm-2L-pot.html,FOR-PG-40/60-2L,Forsythia,Forsythia 'Lynwood' 40/60cm 2L pot
Product,FOR-PG-60/90-2L,FOR,Forsythia-Lynwood-(Forsythia-spectabilis-Lynwood)-60-90cm-2L-pot.html,FOR-PG-60/90-2L,Forsythia,Forsythia 'Lynwood' 60/90cm 2L pot
Product,FOR-PG-90/120-5L,FOR,Forsythia-Lynwood-(Forsythia-spectabilis-Lynwood)-90-120cm-5L-pot.html,FOR-PG-90/120-5L,Forsythia,Forsythia 'Lynwood' 90/120cm 5L pot
End,Section,,,,,
Section,Fuchsia magellanica,FUCH,Fuchsia_magellanica.html,,,
Product,FUCH-PG-25/40-2L,FUCH,Fuschia-Magellanica-(Fuschia-magellanica)-25-40cm-2L-pot.html,FUCH-PG-25/40-2L,Fuchsia magellanica,Fuschia Magellanica 25/40cm 2L pot
End,Section,,,,,
Section,Gorse,ULE,gorse-hedging-ulex-europaeus.html,,,
Product,ULE-PG-20/40-1.5L,ULE,Gorse-(Ulex-europaeus)-20-40cm-1-5L-pot.html,ULE-PG-20/40-1.5L,Gorse,Gorse 20/40cm 1.5L pot
Product,ULE-PG-40/60-2L,ULE,Gorse-(Ulex-europaeus)-40-60cm-2L-pot.html,ULE-PG-40/60-2L,Gorse,Gorse 40/60cm 2L pot
End,Section,,,,,
Section,Griselinia 'Dixons Cream',GRID,griselinia-littoralis-variegata-griselina-dixons-cream.html,,,
Product,GRID-PG-40/60-2L,GRID,Griselinia-Dixons-Cream-(Griselinia-Variegata)-40-60cm-2L-pot.html,GRID-PG-40/60-2L,Griselinia 'Dixons Cream',Griselinia 'Dixons Cream' 40/60cm 2L pot
Product,GRID-PG-40/60-5L,GRID,Griselinia-Dixons-Cream-(Griselinia-Variegata)-40-60cm-5L-pot.html,GRID-PG-40/60-5L,Griselinia 'Dixons Cream',Griselinia 'Dixons Cream' 40/60cm 5L pot
Product,GRID-PG-60/90-2L,GRID,Griselinia-Dixons-Cream-(Griselinia-Variegata)-60-90cm-2L-pot.html,GRID-PG-60/90-2L,Griselinia 'Dixons Cream',Griselinia 'Dixons Cream' 60/90cm 2L pot
Product,GRID-PG-60/90-5L,GRID,Griselinia-Dixons-Cream-(Griselinia-Variegata)-60-90cm-5L-pot.html,GRID-PG-60/90-5L,Griselinia 'Dixons Cream',Griselinia 'Dixons Cream' 60/90cm 5L pot
End,Section,,,,,
Section,Griselinia littoralis,GRIS,griselinia_littoralis.html,,,
Product,GRIS-BR-40/60,GRIS,Griselinia-Littoralis-(Griselinia-littoralis)-40-60cm-bare-root.html,GRIS-BR-40/60,Griselinia littoralis,Griselinia littoralis 40/60cm bare root
Product,GRIS-BR-60/90,GRIS,Griselinia-Littoralis-(Griselinia-littoralis)-60-90cm-bare-root.html,GRIS-BR-60/90,Griselinia littoralis,Griselinia littoralis 60/90cm bare root
Product,GRIS-PG-120/150-10L,GRIS,Griselinia-Littoralis-(Griselinia-littoralis)-120-150cm-10L-pot.html,GRIS-PG-120/150-10L,Griselinia littoralis,Griselinia Littoralis 120/150cm 10L pot
Product,GRIS-PG-120/150-20L,GRIS,Griselinia-Littoralis-(Griselinia-littoralis)-120-150cm-20L-pot.html,GRIS-PG-120/150-20L,Griselinia littoralis,Griselinia Littoralis 120/150cm 20L pot
Product,GRIS-PG-40/60-2L,GRIS,Griselinia-Littoralis-(Griselinia-littoralis)-40-60cm-2L-pot.html,GRIS-PG-40/60-2L,Griselinia littoralis,Griselinia Littoralis 40/60cm 2L pot
Product,GRIS-PG-60/90-2L,GRIS,Griselinia-Littoralis-(Griselinia-littoralis)-60-90cm-2L-pot.html,GRIS-PG-60/90-2L,Griselinia littoralis,Griselinia Littoralis 60/90cm 2L pot
Product,GRIS-PG-60/90-5L,GRIS,Griselinia-Littoralis-(Griselinia-littoralis)-60-90cm-5L-pot.html,GRIS-PG-60/90-5L,Griselinia littoralis,Griselinia Littoralis 60/90cm 5L pot
Product,GRIS-PG-90/120-20L,GRIS,Griselinia-Littoralis-(Griselinia-littoralis)-90-120cm-20L-pot.html,GRIS-PG-90/120-20L,Griselinia littoralis,Griselinia Littoralis 90/120cm 20L pot
Product,GRIS-PG-90/120-5L,GRIS,Griselinia-Littoralis-(Griselinia-littoralis)-90-120cm-5L-pot.html,GRIS-PG-90/120-5L,Griselinia littoralis,Griselinia Littoralis 90/120cm 5L pot
End,Section,,,,,
Section,Hawthorn,CRA,common_hawthorn.html,,,
Product,CRA-BR-120/150,CRA,Hawthorn-(Craetagus-monogyna)-120-150cm-bare-root.html,CRA-BR-120/150,Hawthorn,Hawthorn 120/150cm bare root
Product,CRA-BR-150/175,CRA,Hawthorn-(Craetagus-monogyna)-150-175cm-bare-root.html,CRA-BR-150/175,Hawthorn,Hawthorn 150/175cm bare root
Product,CRA-BR-175/200,CRA,Hawthorn-(Craetagus-monogyna)-175-200cm-bare-root.html,CRA-BR-175/200,Hawthorn,Hawthorn 175/200cm bare root
Product,CRA-BR-20/30,CRA,Hawthorn-(Craetagus-monogyna)-20-30cm-bare-root.html,CRA-BR-20/30,Hawthorn,Hawthorn 20/30cm bare root
Product,CRA-BR-40/60,CRA,Hawthorn-(Craetagus-monogyna)-40-60cm-bare-root.html,CRA-BR-40/60,Hawthorn,Hawthorn 40/60cm bare root
Product,CRA-BR-60/90,CRA,Hawthorn-(Craetagus-monogyna)-60-90cm-bare-root.html,CRA-BR-60/90,Hawthorn,Hawthorn 60/90cm bare root
Product,CRA-BR-90/120,CRA,Hawthorn-(Craetagus-monogyna)-90-120cm-bare-root.html,CRA-BR-90/120,Hawthorn,Hawthorn 90/120cm bare root
Product,CRA-PG-120/150-5L,CRA,Hawthorn-(Craetagus-monogyna)-120-150cm-5L-pot.html,CRA-PG-120/150-5L,Hawthorn,Hawthorn 120/150cm 5L pot
Product,CRA-PG-150/175-20L,CRA,Hawthorn-(Craetagus-monogyna)-150-175cm-20L-pot.html,CRA-PG-150/175-20L,Hawthorn,Hawthorn 150/175cm 20L pot
Product,CRA-PG-40/60-2L,CRA,Hawthorn-(Craetagus-monogyna)-40-60cm-2L-pot.html,CRA-PG-40/60-2L,Hawthorn,Hawthorn 40/60cm 2L pot
Product,CRA-PG-60/90-2L,CRA,Hawthorn-(Craetagus-monogyna)-60-90cm-2L-pot.html,CRA-PG-60/90-2L,Hawthorn,Hawthorn 60/90cm 2L pot
Product,CRA-PG-90/120-2L,CRA,Hawthorn-(Craetagus-monogyna)-90-120cm-2L-pot.html,CRA-PG-90/120-2L,Hawthorn,Hawthorn 90/120cm 2L pot
Product,CRA-PG-90/120-5L,CRA,Hawthorn-(Craetagus-monogyna)-90-120cm-5L-pot.html,CRA-PG-90/120-5L,Hawthorn,Hawthorn 90/120cm 5L pot
Product,CRA-RB-150/175,CRA,Hawthorn-(Craetagus-monogyna)-150-175cm-Root-ball.html,CRA-RB-150/175,Hawthorn,Hawthorn 150/175cm Root ball
Product,CRA-RB-175/200,CRA,Hawthorn-(Craetagus-monogyna)-175-200cm-Root-ball.html,CRA-RB-175/200,Hawthorn,Hawthorn 175/200cm Root ball
Product,CRA-IH-100/120-40L,CRA,Hawthorn-Craetagus-monogyna-40L-100-120cm-1-Metre-trough.html,CRA-IH-100/120-40L,Hawthorn,Hawthorn 40L 100/120cm 1 Metre trough
Product,CRA-IH-150/175-90L,CRA,Hawthorn-Craetagus-monogyna-90L-150-175cm-1-Metre-trough.html,CRA-IH-150/175-90L,Hawthorn,Hawthorn 90L 150/175cm 1 Metre trough
End,Section,,,,,
Section,Hazel,COR,hazel_hedge.html,,,
Product,COR-BR-120/150,COR,Hazel-(Corylus-avellana)-120-150cm-bare-root.html,COR-BR-120/150,Hazel,Hazel 120/150cm bare root
Product,COR-BR-150/200,COR,Hazel-(Corylus-avellana)-150-200cm-bare-root.html,COR-BR-150/200,Hazel,Hazel 150/200cm bare root
Product,COR-BR-40/60,COR,Hazel-(Corylus-avellana)-40-60cm-bare-root.html,COR-BR-40/60,Hazel,Hazel 40/60cm bare root
Product,COR-BR-60/90,COR,Hazel-(Corylus-avellana)-60-90cm-bare-root.html,COR-BR-60/90,Hazel,Hazel 60/90cm bare root
Product,COR-BR-90/120,COR,Hazel-(Corylus-avellana)-90-120cm-bare-root.html,COR-BR-90/120,Hazel,Hazel 90/120cm bare root
Product,COR-PG-40/60-2L,COR,Hazel-(Corylus-avellana)-40-60cm-2L-pot.html,COR-PG-40/60-2L,Hazel,Hazel 40/60cm 2L pot
Product,COR-PG-60/90-2L,COR,Hazel-(Corylus-avellana)-60-90cm-2L-pot.html,COR-PG-60/90-2L,Hazel,Hazel 60/90cm 2L pot
End,Section,,,,,
Section,Hebe 'Mrs Winder',HEBM,Hebe-Veronica-Mrs-Winder-Hebe-Mrs-Winder.html,,,
Product,HEBM-PG-15/20-2L,HEBM,Hebe-Veronica-Mrs-Winder-(Hebe-Mrs-Winder)-15-20cm-2L-pot.html,HEBM-PG-15/20-2L,Hebe 'Mrs Winder',Hebe Veronica 'Mrs Winder' 15/20cm 2L pot
End,Section,,,,,
Section,Hebe 'Red Edge',HEBR,Hebe-Veronica-Red-Edge-Hebe-Red-Edge.html,,,
Product,HEBR-PG-15/20-2L,HEBR,Hebe-Veronica-Red-Edge-(Hebe-Red-Edge)-15-20cm-2L-pot.html,HEBR-PG-15/20-2L,Hebe 'Red Edge',Hebe Veronica 'Red Edge' 15/20cm 2L pot
End,Section,,,,,
